id,orderportalid,orderdate_gmt,designer,style,shipper,shiptypeid,userid,isvip,country,region,ddprate,countrycode,hasusedwishlist,isreseller,hasitemsonbag,tierafterorder,tierbeforeorder,isusingmultipledevices,userfraudstatus,promocode,freereturn,issale,productid,brand,ddpsubcategory,storeid,countryoforigin,size,category_1stlevel,platform
9356229bc8ccbc695901eeb35e0bdc54,311686,2018-02-18 00:16:22.276000+00:00,63590,63606,1,1,152375.0,VIP,1,1,0.0,1,Yes,No,No,T2,T3,Yes,4,1,1,Yes,71052,75,Other footwear with outer soles of leather,19,1,28,Shoes,web
b57b30e4d7b353e608432609a4998ec9,377203,2018-01-30 18:25:12.886000+00:00,154001,154033,2,2,48310.0,VIP New,1,1,19.6544,1,Yes,No,No,VIP,VIP,No,6,1,1,No,181252,762,Dresses,305,1,13,Clothing,
2b6014c9942be8ab62897b69f3044359,70877,2018-01-09 16:00:46.693000+00:00,36632,36641,1,3,59195.0,Not VIP,14,3,0.0,14,Yes,No,No,T2,T4,Yes,3,924,1,Yes,40180,509,,83,20,109,Clothing,
853ceba9c1cfc99f656e122bce9fdd5a,245782,2018-02-05 03:49:32.893000+00:00,155690,155723,2,2,64066.0,Not VIP,116,1,0.0,116,Yes,No,Yes,T4,T4,Yes,3,4185,1,No,133283,84,Other footwear,22,1,38,Shoes,
9dae1a68e0d1c7b102a9c3a4d082dc7c,180609,2018-01-24 14:09:59.663000+00:00,89275,89297,2,2,136400.0,Not VIP,1,1,5.0083,1,Yes,No,No,T4,,Yes,4,1,1,Yes,101241,723,Other footwear with outer soles of leather,93,4,334,Shoes,web
a1d7eff4fd9848606a2f78150696738a,396076,2018-01-27 19:19:22.536000+00:00,127789,127819,2,2,265734.0,Not VIP,40,4,5.8485,40,Yes,No,Yes,,,No,3,1,1,No,148782,11,"Handbags, whether or not with shoulder strap, including those without handle",33,2,17,Bags,app
7daf4876f5c48ddd50cbd5ee65304524,398860,2018-01-17 20:03:30.656000+00:00,15669,15676,1,3,267043.0,Not VIP,4,3,0.0,4,No,No,No,,,No,3,1,1,Yes,182651,27,"Coats: overcoats, raincoat, cape, cloaks and similar articles",38,4,150,Clothing,web
9c38adbd73fb8c8e405c54dbc4914bf3,114656,2018-01-13 03:11:01.483000+00:00,71318,71335,2,2,91207.0,Not VIP,1,1,5.0083,1,No,No,No,T1,T2,Yes,4,924,1,No,79947,281,Dresses,307,4,114,Clothing,app
8bc867ddbf4b9a1f55cfcc8dfd7e686e,395098,2018-01-15 19:08:59.260000+00:00,149172,149205,1,3,265250.0,Not VIP,4,3,0.0,4,Yes,No,No,,,Yes,3,1,1,No,175406,52,"Trousers, overalls, shorts",44,21,114,Clothing,web
12656f338b190aef1d7229b71aac0b54,378192,2018-01-10 01:06:01.936000+00:00,149647,149680,2,2,256812.0,Not VIP,1,1,5.0083,1,Yes,No,No,T4,T4,No,4,924,1,Yes,175986,1864,"Trousers, overalls, shorts",316,23,162,Clothing,web
e225436d80abb5230a4281ce5cd6dd12,221843,2018-01-31 17:21:55.950000+00:00,78944,78963,2,2,163002.0,Not VIP,4,3,0.0,4,No,No,No,T2,T4,Yes,4,1,1,No,88876,445,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",442,24,3,Clothing,web
60fccb6acbee4f719257c286abb27548,396534,2018-01-13 13:26:37.343000+00:00,4768,4772,2,2,104693.0,Not VIP,25,3,0.0,25,No,No,No,T3,T3,No,3,1,1,No,5871,37,,36,2,23,Shoes,
76e37b198887da3ce298e9ab710f88ff,193661,2018-01-26 17:44:25.740000+00:00,2641,2644,1,3,144815.0,Not VIP,36,3,0.0,36,No,No,No,T4,T4,No,3,1,1,No,2719,46,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",107,21,14,Clothing,web
c4abec65a2fc4b22d9d13e453b45d02d,62709,2018-01-09 02:52:36.590000+00:00,2471,2474,2,2,42406.0,VIP,12,4,40.404,12,No,No,Yes,T2,T2,Yes,3,921,1,Yes,2544,69,,11,1,291,Accessories,
44c30517f3cdab1c266a1c94fdd46c25,404191,2018-01-26 17:20:53.090000+00:00,154156,154188,2,2,120899.0,Not VIP,36,3,0.0,36,Yes,No,No,T3,T3,Yes,3,1,1,No,181439,136,,7,20,220,Clothing,
e40ae89ecd35b0a238d52ce68b520a61,379354,2018-02-04 17:25:11.330000+00:00,139547,139578,2,2,103052.0,Not VIP,1,1,5.0083,1,Yes,No,No,T4,T4,Yes,3,1,1,Yes,163328,488,,39,20,43,Clothing,web
49fb059970a165ddded072b8a3cdf06d,405020,2018-01-18 21:54:15.236000+00:00,5143,5147,2,2,13708.0,Not VIP,5,3,0.0,5,Yes,Yes,Yes,VIP,VIP,Yes,6,1,1,No,82104,310,"Trousers, overalls, shorts",587,19,182,Clothing,app
076140f8eccbc55ffcdfa7c71adad919,83024,2018-01-10 14:47:50.430000+00:00,70624,70641,2,2,68452.0,Not VIP,1,1,12.6688,1,Yes,No,Yes,T3,,Yes,4,924,1,Yes,79150,14,"Handbags, whether or not with shoulder strap, including those without handle",420,1,17,Bags,web
4f9c357d4fcc116d45d659b32805ea9c,59104,2018-01-08 20:09:59.646000+00:00,154146,154178,2,2,50262.0,VIP,1,1,5.0083,1,Yes,No,No,T2,T2,No,3,1,1,No,181428,132,"Coats: overcoats, raincoat, cape, cloaks and similar articles",116,2,9,Clothing,
d86c666f5e001ffc64b253a74ddca395,92090,2018-01-11 09:18:06.183000+00:00,58267,58280,2,2,14851.0,Not VIP,12,4,35.7236,12,Yes,No,Yes,T2,T2,Yes,3,924,1,No,64850,177,"Trousers, overalls, shorts",142,14,56,Clothing,web
32038b1985dcb1e0e106cf218954a7a5,74456,2018-01-09 21:40:28.200000+00:00,10007,10013,2,2,61923.0,Not VIP,75,3,0.0,75,No,No,No,T4,T4,No,4,924,1,Yes,10550,125,N/D,17,1,5,Shoes,web
d1d97fe034f7fe7f00b9cdbe7ddcf3d9,398796,2018-02-14 20:03:47.470000+00:00,815,817,2,2,224421.0,Not VIP,1,1,5.0083,1,No,No,No,T4,,No,3,1,1,No,826,79,Other footwear,1214,26,167,Shoes,web
17c33b21b080c84bd8658a464fae3efa,402495,2018-01-28 20:04:29.370000+00:00,116117,116146,1,3,268711.0,Not VIP,4,3,0.0,4,No,No,No,,,Yes,3,1,1,No,134120,87,Footwear with outer soles of rubber or plastics,87,1,31,Shoes,web
7cbe52ae289e181d3e32634a2d902235,400462,2018-01-13 02:47:21.743000+00:00,20563,20570,2,2,45462.0,VIP New,1,1,5.0083,1,Yes,No,Yes,T1,T1,Yes,4,921,1,Yes,22067,87,,330,1,11,Shoes,
16ca0b7aca1b1fc805287d47680822ac,393758,2018-01-18 03:35:55.143000+00:00,153770,153802,2,2,31906.0,VIP New,1,1,20.9568,1,Yes,No,Yes,T2,T2,Yes,3,1,1,No,21069,52,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",52,2,18,Clothing,web
1b62faff18a25d908c1bf2924a8319ae,57397,2018-01-08 17:54:24.566000+00:00,61954,61969,1,3,40083.0,Not VIP,9,3,0.0,9,Yes,No,Yes,T2,T3,Yes,3,921,1,Yes,45371,9,,9,20,42,Clothing,web
8c186f92ec604040962b2490a0d2ecfa,130079,2018-01-15 20:43:19.823000+00:00,32727,32736,1,3,102257.0,VIP,4,3,0.0,4,No,No,No,T2,T2,No,4,1,1,Yes,35770,153,Other footwear with outer soles of leather,215,1,38,Shoes,web
9a37b47f320bfa6f173bf8e5ff77727a,92422,2018-01-11 09:58:21.926000+00:00,13865,13872,1,3,75471.0,VIP,9,3,0.0,9,Yes,No,No,T1,T2,Yes,4,924,1,Yes,14711,1249,Skirts,85,42,8,Clothing,web
747629caac94f3ea5c1f60b4de74bd1c,377314,2018-01-15 23:50:39.740000+00:00,4862,4866,2,2,95667.0,Not VIP,1,1,5.0083,1,Yes,No,Yes,,,No,4,1,1,Yes,5051,4,Footwear with outer soles of rubber or plastics,433,2,26,Shoes,web
ac227b7728a4307749d15edfe1a30661,386051,2018-02-02 21:16:27.790000+00:00,2048,2051,1,3,260767.0,Not VIP,9,3,0.0,9,No,No,Yes,,,No,3,1,1,No,2105,491,Footwear with outer soles of rubber or plastics,476,4,158,Shoes,web
9780306a82c2ae5375a31ab6d89001aa,376084,2018-02-07 10:43:36.130000+00:00,118508,118536,2,2,255765.0,Not VIP,4,3,0.0,4,No,No,Yes,,,No,3,1,1,No,137108,99,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",33,2,6,Accessories,web
797f8b07539ec8be71243a9ec0e8c83f,396657,2018-01-25 23:24:04.040000+00:00,94608,94631,2,2,266000.0,Not VIP,2,1,42.2351,2,No,No,No,,,Yes,3,7447,1,No,107637,33,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",73,4,3,Clothing,web
b6bcbd8495481d7f5a9e90dc97a6b2d9,379735,2018-01-16 04:35:29.283000+00:00,68579,68596,2,2,257620.0,Not VIP,1,1,5.0083,1,No,No,No,,,No,3,1,1,Yes,76803,150,Dresses,157,30,222,Clothing,web
e5fdf37086594f700c48252e56e2e381,130844,2018-01-15 23:47:24.456000+00:00,16835,16842,2,2,13864.0,Not VIP,20,3,5.0083,20,Yes,Yes,Yes,VIP,VIP,Yes,6,1,1,No,52850,9,Footwear with outer soles of rubber or plastics,330,26,101,Shoes,web
ed372ae891f333a76902f6737817ad98,210331,2018-01-29 18:54:45.330000+00:00,102243,102265,2,2,155764.0,Not VIP,69,3,0.0,69,Yes,No,No,T4,T4,Yes,4,1,1,No,116992,4,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",33,2,6,Accessories,web
b97da3de4557055c12fdc708c08d179d,61296,2018-01-08 23:32:48.966000+00:00,82752,82773,1,3,10790.0,VIP,10,3,0.0,10,Yes,No,Yes,T1,T1,Yes,3,921,1,Yes,93490,841,Dresses,15,1,295,Clothing,app
92f78e7ce54fcc4b6b58821e69468cb0,394338,2018-02-02 15:08:45.346000+00:00,153915,153947,2,2,257066.0,Not VIP,1,1,5.0083,1,Yes,No,No,,,Yes,4,1,1,No,181158,380,Dresses,394,2,99,Clothing,web
a37fc0099675f087889da3bc7c28475d,370894,2018-02-16 15:29:24.396000+00:00,78203,78221,2,2,21211.0,Not VIP,12,4,35.7236,12,Yes,No,No,T2,T2,No,3,5618,1,No,87978,1076,Jackets and blazers,15,27,19,Clothing,
576258b4a6dbcfc5b4839354868731d3,7409,2018-01-02 15:51:24.830000+00:00,111858,111884,1,3,6846.0,Not VIP,4,3,0.0,4,Yes,No,No,T4,T4,No,4,1,1,Yes,180094,205,Jackets and blazers,227,1,63,Clothing,web
c46ec66de66fa06883992d9327c8ff76,400398,2018-01-16 22:54:29.653000+00:00,7611,7616,2,2,94035.0,Not VIP,3,2,0.0,3,No,No,No,,,No,2,1,1,No,7982,27,"Handbags, whether or not with shoulder strap, including those without handle",33,4,17,Bags,
bb102b09ec214bb03e8a73ac62624607,36534,2018-01-07 05:28:45.033000+00:00,820,822,2,2,32140.0,Not VIP,1,1,5.0083,1,Yes,No,No,T4,,No,4,1,1,No,831,2,Other footwear,316,4,23,Shoes,web
1102204f78890c6603550c1611e0f558,397288,2018-01-11 01:31:44.216000+00:00,5025,5029,2,2,266312.0,Not VIP,1,1,5.0083,1,No,No,No,,,No,3,924,1,Yes,5227,52,Other footwear,22,1,5,Shoes,web
d90b61df888e933ba12df04420bef286,393542,2018-01-08 23:41:17.536000+00:00,49570,49582,2,2,77500.0,Not VIP,19,4,0.0,19,Yes,No,No,T4,T4,No,3,921,1,Yes,54860,11,Jackets and blazers,253,9,18,Clothing,app
869f0c6e35ea39fae517915df0a0734f,298213,2018-02-15 04:17:54.413000+00:00,148824,148857,2,2,103854.0,VIP New,3,2,0.0,3,Yes,No,Yes,T1,T2,Yes,4,1,1,No,174982,113,Shirts,334,4,2,Clothing,web
8022b3ca3ba98f1129ba73115dcd0e06,195620,2018-01-27 01:45:29.663000+00:00,101009,101031,2,2,146109.0,Not VIP,12,4,5.0083,12,Yes,No,No,T4,,Yes,4,1,1,Yes,89289,16,N/D,472,9,33,Clothing,app
75500400795b359f3dd5826cb9c54edd,387363,2018-02-17 21:18:31.283000+00:00,152055,152088,2,2,261448.0,Not VIP,12,4,28.7029,12,No,No,Yes,,,No,3,1,1,No,175672,546,,303,1,38,Shoes,app
77d4fdd524398b5be781e1e07622f81a,393994,2018-02-05 22:06:50.250000+00:00,114298,114324,3,4,238165.0,Not VIP,7,1,0.0,7,Yes,No,No,,,Yes,7,4742,0,No,131855,23,N/D,175,8,213,Shoes,
a17e2a74d613a9e75758976eff02b7b6,386128,2018-01-12 21:05:49.493000+00:00,9113,9119,1,3,260807.0,Not VIP,50,3,0.0,50,Yes,No,Yes,T4,T4,No,3,921,1,Yes,43976,467,N/D,190,1,27,Clothing,app
3250292f08671839c1ca3b55c730f88b,380753,2018-01-23 10:32:26.566000+00:00,150314,150347,2,2,258142.0,VIP,8,3,0.0,8,Yes,No,No,,,No,3,1,1,Yes,176792,18,Footwear with outer soles of rubber or plastics,518,8,322,Shoes,app
ecc540b95eb601eda500e43cf66d80b1,56637,2018-01-08 17:03:50.970000+00:00,15510,15517,2,2,48310.0,VIP New,1,1,32.2021,1,Yes,No,No,VIP,VIP,No,6,921,1,No,16513,33,Other footwear,14,1,121,Shoes,web
d30710eda505b38e92b01617a4702d80,14471,2018-01-03 18:40:47.050000+00:00,115276,115303,2,2,13137.0,VIP,12,4,33.3833,12,Yes,No,Yes,T2,T3,Yes,3,1,1,No,175308,16,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",286,4,33,Clothing,app
fd3329fb8213729f504474df21144e9d,394459,2018-02-11 07:52:47.770000+00:00,149630,149663,1,3,264937.0,Not VIP,4,3,0.0,4,Yes,No,No,T4,T4,Yes,4,1,1,Yes,175970,105,"Trousers, overalls, shorts",1203,10,40,Clothing,
7d185dea2b933d0584320a6c719149bf,98499,2018-01-11 20:07:55.530000+00:00,112975,113001,2,2,79842.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T4,T4,No,3,1,1,No,130243,303,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",325,2,57,Clothing,
e3da30fdf0a5a0677d053ce57a91a870,389170,2018-02-01 14:16:22.150000+00:00,2169,2172,2,2,262357.0,Not VIP,36,3,29.38,36,Yes,No,No,,,No,3,1,1,No,75433,70,Other footwear,503,26,280,Shoes,web
7073e86a03269bc45b5b07313c7f555a,380270,2018-02-09 00:46:21.216000+00:00,122189,122218,4,15,257888.0,Not VIP,4,3,0.0,4,No,No,No,,,No,3,5082,1,No,141786,185," T-shirts, singlets and other vests",15,1,2,Clothing,web
bfad5c863e53ed7e3234ce52df9602d2,394602,2018-02-02 08:15:40.886000+00:00,47954,47966,2,2,51188.0,VIP New,5,3,0.0,5,Yes,No,Yes,T1,T1,Yes,3,1,1,Yes,62696,17,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",440,1,3,Clothing,web
04306f4475ad2e5ffe9f986900fe0452,215684,2018-01-30 17:06:59.243000+00:00,111128,111153,2,2,97011.0,VIP,14,3,0.0,14,No,No,No,T4,T4,No,3,1,1,No,127975,1060,Items of leather clothing & accessories,78,1,18,Clothing,web
64c18ebfbc643220118a9a76e46d07fe,372689,2018-01-08 10:16:20.590000+00:00,148195,148228,2,2,253992.0,Not VIP,5,3,0.0,5,Yes,No,Yes,,,Yes,3,921,1,Yes,43579,23,,132,2,17,Bags,web
b76fbc87f4889ccd1c4acad64670ccb2,52095,2018-01-08 13:15:16.676000+00:00,96308,96331,2,2,44789.0,VIP,12,4,35.7236,12,Yes,No,Yes,T2,T2,No,3,924,1,Yes,109695,11,Dresses,253,3,8,Clothing,app
f8fd15f3d15d2de422f69f66fa0c125c,379956,2018-01-22 16:28:09.736000+00:00,66144,66161,1,3,257734.0,Not VIP,4,3,0.0,4,No,No,No,,,Yes,4,1,1,Yes,73996,52,N/D,254,21,37,Shoes,web
3f6ebe1d08c1c2185e7a4c350f304378,381375,2018-01-23 16:26:04.573000+00:00,134172,134203,1,3,258449.0,Not VIP,7,1,0.0,7,Yes,No,No,T3,T4,No,3,1,1,Yes,156606,8,"Trousers, overalls, shorts",1115,4,27,Clothing,web
58e61ea8cd7bbc662ec450ae8863a0a6,374200,2018-01-15 14:30:50.806000+00:00,85965,85987,3,4,95605.0,Not VIP,7,1,0.0,7,Yes,No,Yes,T4,T4,No,3,1,0,Yes,97300,634,N/D,568,8,321,Clothing,
21868400b454ec59758f011b7d98f289,63265,2018-01-09 04:07:12.650000+00:00,21935,21943,2,2,53490.0,Not VIP,9,3,10.8486,9,Yes,No,Yes,T3,T4,Yes,3,924,1,Yes,23583,5,Footwear with outer soles of rubber or plastics,22,1,53,Shoes,web
9b5508140a6c5d8ec6162c4002c81dff,383176,2018-01-25 19:45:40.853000+00:00,150960,150993,2,2,60643.0,Not VIP,5,3,0.0,5,Yes,No,No,T2,T2,No,4,1,1,Yes,177560,69,"Trousers, overalls, shorts",1214,1,9,Clothing,web
aa1f83c817bcbb9df9bac294bf366854,389716,2018-01-25 14:59:02.210000+00:00,3737,3741,1,3,262626.0,Not VIP,77,5,0.0,77,Yes,No,Yes,,,No,1,1,1,Yes,3860,200," T-shirts, singlets and other vests",85,4,14,Clothing,app
05628b10a98ecb200905571079feb0b2,57783,2018-01-08 18:23:41.166000+00:00,20907,20914,4,2,21478.0,Not VIP,5,3,0.0,5,Yes,Yes,Yes,T2,T2,Yes,2,921,1,Yes,22449,87,"Trousers, overalls, shorts",85,1,29,Clothing,app
