id,orderportalid,orderdate_gmt,designer,style,shipper,shiptypeid,userid,isvip,country,region,ddprate,countrycode,hasusedwishlist,isreseller,hasitemsonbag,tierafterorder,tierbeforeorder,isusingmultipledevices,userfraudstatus,promocode,freereturn,issale,productid,brand,ddpsubcategory,storeid,countryoforigin,size,category_1stlevel,platform
c19a2fac971372a61d1151a3a39d4986,45309,2018-01-08 08:32:16.503000+00:00,14901,14908,2,2,39307.0,Not VIP,3,2,0.0,3,Yes,No,Yes,T4,,Yes,3,921,1,Yes,11753,69,Other footwear with outer soles of leather,349,1,12,Shoes,web
ab4ca84aff4cd8e9286f4156daa8c788,135716,2018-01-16 20:08:45.936000+00:00,79994,80013,1,3,106124.0,Not VIP,9,3,0.0,9,No,No,No,T4,,No,3,1,1,No,91331,572,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",33,2,283,Accessories,web
b8e4da6cb821b8fed222061da1cc0565,36693,2018-01-07 06:30:22.083000+00:00,28041,28049,2,2,32276.0,VIP New,17,4,19.1182,17,Yes,No,No,VIP,VIP,Yes,3,1,1,No,30472,172,Tableware and kitchenware,44,1,1,Homeware,web
a379e3e2060078c9d865c52d9f5d4f40,96033,2018-01-11 15:54:01.290000+00:00,35721,35730,2,2,78045.0,Not VIP,10,3,0.0,10,Yes,Yes,Yes,VIP,VIP,No,6,1,1,Yes,39157,87,"Trousers, overalls, shorts",211,1,134,Clothing,
6796292b513be70a9965828c1d477355,196884,2018-01-27 08:35:05.043000+00:00,95197,95220,2,2,146879.0,Not VIP,4,3,0.0,4,Yes,No,No,T4,,No,3,1,1,No,56141,28,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",86,32,165,Clothing,web
ecb65717fa786ee202f2b191e235a86a,80476,2018-01-10 11:03:30.080000+00:00,36618,36627,2,2,66531.0,Not VIP,15,4,0.0,15,No,No,No,T3,,No,3,924,1,Yes,40162,189,"Coats: overcoats, raincoat, cape, cloaks and similar articles",11,24,63,Clothing,web
f65e24e43e80e49360030030ca57a8b1,255849,2018-02-06 20:15:17.753000+00:00,71709,71727,1,1,184033.0,Not VIP,1,1,0.0,1,No,No,Yes,T4,,No,3,4875,1,No,80401,465,"Handbags, whether or not with shoulder strap, including those without handle",451,24,17,Bags,web
21fb9364a1c41de91ba223e672eb8cc7,215819,2018-01-30 17:29:39.686000+00:00,106726,106748,4,2,159232.0,Not VIP,28,3,0.0,28,No,No,No,T2,T2,No,3,1,1,No,122558,25," T-shirts, singlets and other vests",33,25,52,Clothing,app
5f971ec221598e0600263757a475b16a,64471,2018-01-09 06:54:14.186000+00:00,50884,50896,2,2,54361.0,Not VIP,1,1,12.6688,1,No,No,Yes,T4,,No,3,1,1,No,27053,92,,36,20,17,Bags,web
a32e98bebbbda4efd0c336570502f507,278913,2018-02-11 01:54:47.696000+00:00,99906,99929,6,4,87305.0,Not VIP,7,1,0.0,7,Yes,No,Yes,VIP,VIP,No,7,1,0,Yes,114151,677,Swimwear,597,8,143,Clothing,
0137500e511e3719c2dd5951d6d937b2,64133,2018-01-09 06:10:11.203000+00:00,50685,50697,2,2,54117.0,VIP New,1,1,5.0083,1,Yes,No,Yes,T2,T2,Yes,4,1,1,Yes,56126,571,"Handbags, whether or not with shoulder strap, including those without handle",15,4,17,Bags,web
f2ef94fb1aac1597109e71371b51cac8,312713,2018-02-18 06:21:28.760000+00:00,129144,129174,4,2,218936.0,Not VIP,17,4,0.0,17,No,No,Yes,,,No,3,1,1,No,150463,60,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",62,4,24,Clothing,app
daa2688907fb976494d4fdee651ec812,151976,2018-01-19 14:13:37.950000+00:00,77693,77711,2,2,117169.0,Not VIP,11,3,0.0,11,Yes,No,No,T4,T4,Yes,3,1,1,Yes,15622,219,N/D,8,2,34,Clothing,web
459d93faaff7299577c01e992fdf4a0d,95537,2018-01-11 15:08:58.620000+00:00,18362,18368,3,2,75590.0,Not VIP,1,1,12.6688,1,Yes,No,Yes,T2,T2,Yes,4,924,1,No,19622,22,Footwear with outer soles of leather or composition leather,520,1,31,Shoes,web
e201a7f36a8fa2f0dba020367b94c542,185813,2018-01-25 11:01:18.090000+00:00,97927,97950,2,2,139784.0,VIP New,56,4,17.0,56,Yes,Yes,Yes,VIP,VIP,No,4,1,1,No,111711,392,Sunglasses,576,10,1,Accessories,app
fa05fd7c928bcdfc5971b3f4344fa630,105968,2018-01-12 12:28:49.773000+00:00,16696,16703,2,2,38812.0,Not VIP,3,2,0.0,3,Yes,No,Yes,T4,T4,No,3,921,1,Yes,17808,64,Dresses,1077,2,48,Girls Clothing,app
7dce50e201355398fef4cab4ddaefa2a,130243,2018-01-15 21:20:12.873000+00:00,221,221,1,3,102377.0,Not VIP,4,3,0.0,4,Yes,No,Yes,T4,,No,3,1,1,No,222,121," T-shirts, singlets and other vests",89,21,155,Clothing,web
b72bb5882b708ff9806d930780bde025,203793,2018-01-28 15:46:11.563000+00:00,75740,75758,2,2,32586.0,Not VIP,12,4,35.7236,12,No,No,Yes,T3,T3,Yes,3,1,1,Yes,85087,27,Dresses,216,9,18,Clothing,
516779ccce235084f30966217ef80d4d,215596,2018-01-30 16:51:39.110000+00:00,106661,106683,2,2,159100.0,Not VIP,4,3,0.0,4,No,No,No,T4,,No,3,1,1,No,110390,189,Footwear with outer soles of rubber or plastics,33,2,25,Shoes,web
df748891aba49fe3579f5d647fbb7a3e,181216,2018-01-24 15:57:06.686000+00:00,91510,91532,2,2,66954.0,VIP New,25,3,0.0,25,Yes,No,Yes,VIP,VIP,Yes,8,1,1,Yes,110086,199,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",1170,2,27,Clothing,web
5562654a63fa395e954a5fea6e76254d,230666,2018-02-02 06:34:03.950000+00:00,102407,102429,2,2,4355.0,Not VIP,4,3,0.0,4,Yes,Yes,Yes,VIP,VIP,Yes,6,1,1,Yes,117197,144,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar",1175,1,6,Bags,web
e36d5cda80e626449dce058d8ddce725,280367,2018-02-11 11:29:22.953000+00:00,124632,124662,5,2,199114.0,VIP,1,1,6.8175,1,Yes,No,Yes,T2,T2,No,3,1,1,No,144855,1494,Of precious metal whether or not plated or clad with precious metal,936,10,17,Jewellery,web
