id,orderportalid,orderdate_gmt,designer,style,shipper,shiptypeid,userid,isvip,country,region,ddprate,countrycode,hasusedwishlist,isreseller,hasitemsonbag,tierafterorder,tierbeforeorder,isusingmultipledevices,userfraudstatus,promocode,freereturn,issale,productid,brand,ddpsubcategory,storeid,countryoforigin,size,category_1stlevel,platform
0ba968d5060d627b223b65ee7d9675c6,75206,2018-01-09 23:09:34.920000+00:00,49395,49407,5,3,62549.0,Not VIP,4,3,0.0,4,No,No,Yes,T2,T3,Yes,3,924,1,Yes,54661,73,,11,1,19,Clothing,web
908c5f209e720ea135fc9e6137ed541f,388804,2018-01-12 19:34:19.980000+00:00,152418,152451,1,14,52069.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T3,T3,Yes,4,924,1,Yes,179336,52,"Trousers, overalls, shorts",302,21,33,Clothing,web
db1bcc25aded07620102ce63678c886c,370839,2018-01-19 18:23:00.686000+00:00,93710,93732,2,2,26175.0,VIP New,16,4,16.2855,16,Yes,No,Yes,T1,T1,No,3,1,1,No,106521,14,"Blouses, shirts and shirt-blouses",57,1,42,Clothing,web
6ce99f52acdaf8245c0bf9f0caad37f5,389914,2018-02-12 22:36:01.056000+00:00,117484,117512,1,3,262729.0,Not VIP,60,3,0.0,60,Yes,No,Yes,T4,T4,Yes,3,1,1,No,135779,37,Footwear with outer soles of rubber or plastics,36,1,25,Shoes,web
98ce96f60c2afd4b3e12ad20ab615c29,184337,2018-01-25 04:01:51.860000+00:00,92742,92764,3,4,138826.0,Not VIP,7,1,0.0,7,Yes,No,Yes,T2,,Yes,7,1,0,Yes,105360,634,N/D,786,8,321,Clothing,
7375737cbc45eaf7c478be2858e294ca,378045,2018-01-05 18:59:38.760000+00:00,843,845,2,2,61923.0,Not VIP,75,3,0.0,75,No,No,No,T4,,No,4,1,1,Yes,10147,297,,236,49,9,,web
34977ac2a1234df421b3c8622f9956fd,136699,2018-01-16 23:33:15.836000+00:00,95087,95110,2,2,106848.0,Not VIP,1,1,5.0083,1,No,No,No,T4,,No,3,1,1,No,108227,287,Swimwear,636,1,18,Clothing,web
74638901559fa0382f9d9a33e4a92156,388076,2018-02-04 23:51:26.733000+00:00,27884,27892,2,2,115104.0,VIP,4,3,0.0,4,Yes,No,Yes,T1,T1,Yes,3,1,1,No,30297,46,Jackets and blazers,675,21,114,Clothing,web
19b1fd7c570468de98bac1a074673090,52188,2018-01-08 13:19:19.593000+00:00,141168,141200,5,2,10976.0,VIP New,19,4,0.0,19,Yes,No,Yes,T2,T2,Yes,3,921,1,Yes,165363,125,Footwear with outer soles of rubber or plastics,458,1,31,Shoes,web
c1fbcf6b276f708d03db9c25eeb41787,38029,2018-01-07 12:27:02.790000+00:00,86452,86474,2,2,33379.0,Not VIP,9,3,0.0,9,Yes,No,Yes,T4,T4,No,4,1,1,Yes,97866,1603,Other footwear,30,2,12,Shoes,web
30d4ce4feaa8bee1e7b8bbba3bae0c92,219554,2018-01-31 09:57:36.233000+00:00,55141,55153,2,2,74998.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T4,T4,No,3,1,1,Yes,61251,171,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",142,1,19,Clothing,web
9d5e1da74a11a7094aa732943d759c1e,392722,2018-01-08 17:54:21.953000+00:00,55497,55509,2,2,79460.0,Not VIP,5,3,0.0,5,Yes,No,No,T2,T2,Yes,3,921,1,Yes,61652,614,Other footwear,643,21,593,Shoes,web
f423aaa207fc67492a39404d51a5433d,246430,2018-02-05 07:34:14.216000+00:00,57622,57635,1,3,178268.0,Not VIP,11,3,0.0,11,Yes,No,No,T4,,No,4,1,1,Yes,181466,87,"Trousers, overalls, shorts",128,1,21,Clothing,app
e3c8f55e7d661cd992d15f365b6e4b1b,134574,2018-01-16 16:42:39.806000+00:00,1633,1635,2,2,3996.0,VIP New,25,3,0.0,25,Yes,No,Yes,VIP,VIP,Yes,3,1,1,No,1675,2,Footwear with outer soles of rubber or plastics,190,1,91,Shoes,app
2fd0172891783e4458d2cc8c627f41b8,395657,2018-01-28 13:01:12.180000+00:00,93359,93381,1,1,265513.0,Not VIP,1,1,0.0,1,Yes,No,Yes,T2,T2,No,3,1,1,No,106107,177,N/D,452,2,30,Shoes,
2c3be6e530365be070ebedf28b00f27a,393064,2018-01-15 01:01:27.236000+00:00,153577,153609,2,2,264272.0,Not VIP,1,1,10.1824,1,Yes,No,Yes,T4,T4,No,4,1,1,Yes,180753,834,Dresses,577,8,145,Clothing,web
3e3edb6c39095372ca58c0a1dce68ffd,394303,2018-02-07 19:05:56.256000+00:00,3909,3913,2,2,264865.0,Not VIP,5,3,0.0,5,Yes,No,Yes,,,No,3,1,1,Yes,4039,39,Other footwear,590,4,262,Shoes,app
f96115d741d86238572527c40b50a160,218092,2018-01-31 03:06:30.973000+00:00,107799,107823,2,2,14690.0,VIP,12,4,40.404,12,Yes,No,Yes,T2,T2,No,3,1,1,No,123891,251,Items of leather clothing & accessories,184,23,14,Clothing,app
