id,orderportalid,orderdate_gmt,designer,style,shipper,shiptypeid,userid,isvip,country,region,ddprate,countrycode,hasusedwishlist,isreseller,hasitemsonbag,tierafterorder,tierbeforeorder,isusingmultipledevices,userfraudstatus,promocode,freereturn,issale,productid,brand,ddpsubcategory,storeid,countryoforigin,size,category_1stlevel,platform
7ce5744df321e92b041333fa5d324da7,393962,2018-02-14 00:04:14.513000+00:00,22329,22337,3,8,264690.0,Not VIP,1,1,0.0,1,No,No,No,T4,,No,4,1,1,No,24034,92,Other footwear,1320,1,30,Shoes,web
19ebcfeff96af26e609fdbace1c56abe,396114,2018-01-21 16:11:38.466000+00:00,17913,17920,2,9,77711.0,Not VIP,4,3,0.0,4,Yes,No,Yes,T4,T4,Yes,4,1,1,Yes,19138,1144,Other footwear with outer soles of leather,402,29,12,Shoes,web
9da7cd75ea0d9f80f9348fd3023a83a8,40833,2018-01-07 21:49:40.233000+00:00,5109,5113,2,2,35770.0,VIP New,1,1,5.0083,1,Yes,No,Yes,T1,T1,Yes,4,1,1,No,5310,79,Footwear with outer soles of rubber or plastics,166,2,636,Shoes,web
198d5716b7b718ce4937c95a60c8023c,8517,2018-01-02 19:31:04.003000+00:00,104725,104747,1,3,7871.0,VIP,8,3,0.0,8,Yes,No,No,T2,T2,Yes,4,1,1,No,181509,87,"Blouses, shirts and shirt-blouses",22,1,47,Clothing,
188a8acba8fda7eaf7f9a3bb9a254093,122906,2018-01-14 11:22:26.073000+00:00,59534,59548,4,2,97075.0,Not VIP,4,3,0.0,4,Yes,No,No,T4,,No,3,1,1,No,174928,55," T-shirts, singlets and other vests",12,2,10,Teen Boy Clothing,web
553faad115155c7702de1d3f6b7683d1,37218,2018-01-07 09:13:15.113000+00:00,47812,47824,1,3,32697.0,VIP,27,3,0.0,27,No,No,No,T3,T3,Yes,3,1,1,Yes,52880,429,Dresses,208,1,42,Clothing,web
f23077b60542b92033df4d2e208706de,385043,2018-01-02 16:35:52.686000+00:00,64051,64068,2,2,260247.0,Not VIP,9,3,29.8699,9,Yes,No,No,,,No,3,1,1,Yes,71596,805,"Shawls, scarves, mufflers, mantillas, veils and similar articles",255,4,1,Accessories,web
d9601ea1b827e470471acbd586d3476c,374311,2018-01-30 22:02:40.483000+00:00,148629,148662,2,2,254847.0,Not VIP,1,1,0.0,1,Yes,No,Yes,,,No,1,1,1,No,71106,120,,39,1,48,Girls Clothing,web
936ba4cdb31f1f63cb29e8586900364d,250905,2018-02-06 00:56:00.750000+00:00,7160,7164,2,2,181040.0,Not VIP,3,2,0.0,3,No,No,No,T3,T3,Yes,4,1,1,No,16606,186," T-shirts, singlets and other vests",85,12,2,Clothing,
3a2b9d30a87e976ee566589b34851b96,371668,2018-01-08 08:19:46.436000+00:00,54488,54500,2,2,253495.0,Not VIP,4,3,0.0,4,Yes,No,No,T4,T4,Yes,3,924,1,Yes,60528,41,Other footwear,308,24,62,Shoes,
1266a5701a07d32fbbcc479d760397d0,385044,2018-01-22 17:59:06.696000+00:00,36756,36765,2,2,260248.0,Not VIP,4,3,0.0,4,No,No,No,T4,T4,Yes,3,1,1,Yes,40323,1116,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",15,14,18,Clothing,web
fb69aa61919e5b044ff9158da6fcdbb8,381990,2018-01-08 21:15:26.830000+00:00,150659,150692,1,1,9390.0,VIP New,1,1,0.0,1,Yes,No,Yes,VIP,VIP,Yes,6,921,1,Yes,177208,311,"Trousers, overalls, shorts",46,4,2,Clothing,web
e8a2038adb8ff361daf7f1cd0c03113c,137096,2018-01-17 01:30:10.423000+00:00,78839,78858,6,2,107130.0,VIP,1,1,5.0083,1,Yes,No,Yes,T2,T2,Yes,3,1,1,No,88743,862,Swimwear,708,8,89,Clothing,web
1813183bfaa69fb8fb1b9d489fd01a76,125236,2018-01-14 21:42:04.566000+00:00,42525,42535,2,2,98820.0,Not VIP,1,1,5.0083,1,Yes,No,No,T3,T4,No,3,1,1,Yes,46887,405,Dresses,334,6,43,Clothing,web
