id,orderportalid,orderdate_gmt,designer,style,shipper,shiptypeid,userid,isvip,country,region,ddprate,countrycode,hasusedwishlist,isreseller,hasitemsonbag,tierafterorder,tierbeforeorder,isusingmultipledevices,userfraudstatus,promocode,freereturn,issale,productid,brand,ddpsubcategory,storeid,countryoforigin,size,category_1stlevel,platform
7b7f91b4a8bdcd9b06f822344fccd35f,260984,2018-02-07 18:14:02.190000+00:00,15889,15896,1,3,187169.0,Not VIP,14,3,0.0,14,Yes,No,No,T4,,No,3,1,1,No,109557,33,"Other e.g. braces, suspenders, garters and similar articles",316,1,6,Accessories,web
64d5353fd192c4b2546f10881e832cb9,35904,2018-01-07 01:51:56.880000+00:00,24648,24656,2,2,31631.0,VIP New,1,1,5.0083,1,Yes,No,Yes,T4,T4,Yes,4,1,1,Yes,26620,310,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",106,1,24,Clothing,
0ec29748a0edd51cce2a805670d19f2d,298058,2018-02-15 03:23:07.850000+00:00,129177,129207,3,2,210077.0,Not VIP,16,4,17.0858,16,Yes,No,No,,,No,1,1,1,No,114013,28,N/D,141,20,14,Clothing,web
b10b6c7bb54888138822c8eefbf059d8,74808,2018-01-09 22:20:21.293000+00:00,106,106,2,2,62214.0,Not VIP,43,4,5.0083,43,Yes,No,No,T3,T4,No,3,924,1,Yes,107,75,,106,1,11,Shoes,web
3c5bf5a314017c84acae32394125cf26,159542,2018-01-20 21:25:45.296000+00:00,89682,89704,3,4,114937.0,Not VIP,7,1,0.0,7,No,No,No,T4,T4,No,4,1,0,Yes,101730,239,N/D,261,8,139,Shoes,web
26ea8d19f5153dcf919a808bdb18f4c9,117188,2018-01-13 08:17:56.106000+00:00,48034,48046,1,3,92884.0,Not VIP,14,3,0.0,14,No,No,No,T4,,No,4,924,1,Yes,53136,386,Footwear with outer soles of rubber or plastics,1071,1,28,Shoes,web
d05274dea144479790332537cb5823d3,255107,2018-02-06 17:45:23.330000+00:00,118098,118126,2,2,84407.0,VIP New,4,3,0.0,4,Yes,No,No,VIP,VIP,No,6,1,1,No,136578,717,Articles of a kind normally carried in the pocket or in the handbag,1282,1,1,Accessories,app
470b5ebac62e0f98c79b1606eecca105,113783,2018-01-13 00:57:56.126000+00:00,73093,73111,2,2,90612.0,Not VIP,7,1,0.0,7,Yes,No,Yes,VIP,T1,Yes,7,924,0,No,82012,83,,75,20,17,Bags,
b1f3bc76bee1b0eaf038befdd99fa7c3,161360,2018-01-21 07:46:17.663000+00:00,42215,42225,2,2,38252.0,Not VIP,19,4,0.0,19,Yes,No,Yes,T2,T2,No,3,1,1,Yes,67851,1573,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",987,2,17,Clothing,web
5347801e8b8946cbe8dfc979a85b87b7,41352,2018-01-08 00:01:26.920000+00:00,4631,4635,2,2,36225.0,Not VIP,7,1,0.0,7,No,No,Yes,T4,,No,4,390,0,Yes,4806,33," T-shirts, singlets and other vests",935,4,18,Clothing,web
