id,orderportalid,orderdate_gmt,designer,style,shipper,shiptypeid,userid,isvip,country,region,ddprate,countrycode,hasusedwishlist,isreseller,hasitemsonbag,tierafterorder,tierbeforeorder,isusingmultipledevices,userfraudstatus,promocode,freereturn,issale,productid,brand,ddpsubcategory,storeid,countryoforigin,size,category_1stlevel,platform
0b563ef0640d3b1a7e9218430da96dca,47442,2018-01-08 09:44:40.023000+00:00,18114,18121,2,2,41061.0,Not VIP,1,1,0.0,1,Yes,No,No,T4,,No,3,1,1,Yes,19349,196,"Handbags, whether or not with shoulder strap, including those without handle",27,1,17,Bags,web
60af5cc43f067e109e9b72b05d574fb9,223742,2018-02-01 00:21:50.543000+00:00,6450,6454,1,3,164250.0,Not VIP,63,3,0.0,63,Yes,No,No,T4,,Yes,3,1,1,Yes,6728,185," T-shirts, singlets and other vests",1216,1,2,Clothing,web
03fbe8b5782f9e669f6aa2a93025827b,175739,2018-01-23 18:06:22.023000+00:00,94946,94969,2,2,133235.0,Not VIP,17,4,24.3652,17,Yes,No,No,T3,,No,3,1,1,Yes,108058,83,"Headbands, ponytail holders and similar articles",85,2,17,Accessories,web
31e30095071b85b0460d26e4c3a29dbe,310534,2018-02-17 18:18:49.956000+00:00,74216,74234,3,2,97366.0,Not VIP,12,4,0.0,12,Yes,No,Yes,T2,T2,No,1,1,1,No,83316,5,Other footwear,217,1,5,Shoes,web
3c05d2a89e25ee60b4bf3a9b5844956b,94250,2018-01-11 13:16:48.060000+00:00,4777,4781,2,2,76780.0,Not VIP,17,4,19.1182,17,Yes,No,No,T4,,No,3,921,1,Yes,4962,83,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar",188,2,17,Bags,app
085dbc21722176ec433d9f29e488c0bb,137643,2018-01-17 04:08:48.730000+00:00,82356,82376,2,2,107495.0,Not VIP,41,4,14.0361,41,Yes,No,No,T4,T4,No,4,1,1,Yes,93027,181,N/D,65,51,285,Baby Girl Clothing,web
e893476dace6a4b0444fc3722b814ec0,250755,2018-02-06 00:13:45.196000+00:00,86398,86420,2,2,37272.0,VIP New,12,4,35.7236,12,Yes,No,Yes,VIP,VIP,No,4,4185,1,No,97803,457,"Trousers, overalls, shorts",47,1,34,Clothing,
76c9357773bb314121329273fb12e226,155603,2018-01-20 05:43:42.846000+00:00,36361,36370,4,2,119607.0,VIP New,3,2,0.0,3,Yes,No,Yes,VIP,VIP,No,6,1,1,Yes,39873,843,Footwear with outer soles of rubber or plastics,163,1,92,Girls Shoes,app
0fbcf597a08d46735f5300e27142e0e4,272920,2018-02-09 19:12:46.183000+00:00,33221,33230,4,4,194472.0,Not VIP,7,1,0.0,7,Yes,No,Yes,T4,,No,6,4756,0,Yes,36339,1118,N/D,807,8,17,Jewellery,web
f68e7e28500424fe30dac6524d350ff3,236774,2018-02-03 11:03:21.773000+00:00,112812,112838,4,2,172201.0,VIP,15,4,0.0,15,Yes,No,No,T1,T1,Yes,3,4493,1,No,130039,626,"T-shirts, singlets and other vests",56,2,48,Boys Clothing,app
b9882f3bae048f0d221e643e3ac457a0,143010,2018-01-17 23:57:01.830000+00:00,84213,84234,4,6,111186.0,Not VIP,1,1,0.0,1,No,No,No,,,No,4,1,1,No,95190,177,Other footwear with outer soles of leather,548,2,12,Shoes,web
d41b4390a6d81dfcb5046e382e9bd80b,25450,2018-01-05 12:54:18.376000+00:00,24111,24119,1,3,22661.0,Not VIP,9,3,0.0,9,No,No,No,T4,,No,4,1,1,Yes,26019,393,"Handbags, whether or not with shoulder strap, including those without handle",152,1,17,Bags,
eb95e630acb84f9cff9abfc310349381,15275,2018-01-03 21:13:29.380000+00:00,8189,8194,2,2,13858.0,Not VIP,10,3,0.0,10,Yes,No,No,T4,,No,3,1,1,No,8593,2," T-shirts, singlets and other vests",171,1,3,Clothing,
3a0285ff886e91f17077d11e8a6bd926,312845,2018-02-18 07:08:51.966000+00:00,120571,120599,2,2,10413.0,Not VIP,40,4,5.8485,40,No,No,No,T2,T2,No,3,1,1,No,153685,55,Dresses,212,1,10,Teen Girl Clothing,
42e7bed35d1098120bfc4447391c04ed,139307,2018-01-17 11:32:02.876000+00:00,82972,82993,2,2,1318.0,VIP New,19,4,0.0,19,Yes,No,Yes,VIP,VIP,Yes,4,1,1,Yes,93743,84,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",266,1,43,Clothing,web
cbec096bf0ce39f6f31c80021caa1781,209259,2018-01-29 15:29:02.176000+00:00,3274,3277,2,2,155046.0,Not VIP,5,3,0.0,5,No,No,Yes,T4,,No,3,1,1,Yes,11157,11,Footwear with outer soles of rubber or plastics,1070,4,38,Shoes,
ddd8d0264879e41fb233274eb1c69614,88495,2018-01-11 00:07:06.230000+00:00,16187,16194,2,2,72663.0,Not VIP,1,1,0.0,1,No,No,Yes,T4,,No,3,1,1,Yes,17236,280," T-shirts, singlets and other vests",384,1,3,Clothing,
42becfde700e76acd897e8b66afcfc0f,138042,2018-01-17 06:11:06.340000+00:00,25366,25374,2,2,107750.0,VIP,1,1,7.2224,1,Yes,No,Yes,T2,,Yes,3,1,1,No,27471,28,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",401,45,103,Clothing,web
c4be91d0adfdc7561f69c90bdf8084f8,58007,2018-01-08 18:40:24.383000+00:00,1339,1341,2,2,10014.0,Not VIP,16,4,15.4853,16,No,No,Yes,T3,T4,No,3,921,1,Yes,1369,12,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",96,1,29,Clothing,app
19ffc09943f1dffb251cef5a0b71c183,27696,2018-01-05 19:11:11.620000+00:00,25658,25666,2,2,24581.0,Not VIP,1,1,5.0083,1,Yes,No,No,T4,,Yes,4,1,1,Yes,27802,604,"Handbags, whether or not with shoulder strap, including those without handle",125,2,17,Bags,web
