id,orderportalid,orderdate_gmt,designer,style,shipper,shiptypeid,userid,isvip,country,region,ddprate,countrycode,hasusedwishlist,isreseller,hasitemsonbag,tierafterorder,tierbeforeorder,isusingmultipledevices,userfraudstatus,promocode,freereturn,issale,productid,brand,ddpsubcategory,storeid,countryoforigin,size,category_1stlevel,platform
ead8468c3fb1c5b60a76698909dba90f,200198,2018-01-27 21:49:44.583000+00:00,80363,80382,1,3,30603.0,Not VIP,29,3,0.0,29,Yes,No,No,T3,T4,No,3,1,1,No,90590,53,"Blouses, shirts and shirt-blouses",88,1,9,Clothing,web
b5b92690605f4f252153a30f5fd13774,179450,2018-01-24 10:07:53.373000+00:00,82083,82103,2,2,135679.0,VIP,16,4,17.0858,16,Yes,No,Yes,T2,T2,No,3,1,1,No,92706,38," T-shirts, singlets and other vests",224,4,2,Clothing,app
3be5734eeda626363d395a2eecc629f4,398214,2018-01-28 17:03:30.366000+00:00,4592,4596,2,2,254320.0,VIP,19,4,0.0,19,Yes,No,Yes,T3,T3,Yes,4,1,1,Yes,4763,73,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",127,1,9,Clothing,web
3119005c8fe23335781492482a03fb56,391965,2018-01-05 06:33:20.476000+00:00,112030,112056,2,2,246539.0,Not VIP,15,4,0.0,15,Yes,No,No,T3,T3,Yes,3,1,1,No,129077,181,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",56,2,303,Teen Boy Clothing,web
0665a7a79b51538fedd32c3b542a7e46,304337,2018-02-16 11:19:28.066000+00:00,87908,87930,2,2,213891.0,Not VIP,3,2,0.0,3,Yes,No,No,T4,T4,No,3,1,1,No,99589,187,"T-shirts, singlets and other vests",203,6,85,Girls Clothing,web
5ec9561a6283982cf4938da909c7188b,16718,2018-01-04 04:16:00.050000+00:00,119118,119146,4,2,15098.0,VIP,19,4,0.0,19,Yes,No,No,VIP,T1,Yes,3,4,1,No,149248,182,"Trousers, overalls, shorts",8,9,33,Clothing,web
e886e560c00f5b90a5c1adfd5e4e0767,392688,2018-01-17 17:51:08.900000+00:00,89392,89414,2,2,264074.0,Not VIP,1,1,5.0083,1,No,No,No,,,No,4,1,1,Yes,101381,1472,Dresses,928,2,99,Clothing,web
eedf767cc2ae19dc6101d780122a66fc,403060,2018-01-19 22:50:42.623000+00:00,1638,1640,2,2,217773.0,Not VIP,4,3,0.0,4,No,No,No,,,No,3,1,1,No,34196,81,Other footwear,36,1,180,Shoes,web
b8fdaef3d87ac04946fdc361858ca71d,380919,2018-01-11 19:49:06.420000+00:00,150364,150397,2,2,213610.0,VIP,5,3,0.0,5,Yes,No,No,T3,T3,No,3,924,1,Yes,176851,513,"Trousers, overalls, shorts",235,1,9,Clothing,
099b744642eda3c859ab5c606f734916,371925,2018-02-06 12:53:36.446000+00:00,103196,103218,3,4,253620.0,Not VIP,7,1,0.0,7,Yes,No,Yes,T4,T4,Yes,3,4743,0,Yes,118193,18,N/D,982,8,128,Shoes,app
a84b069f0a61431cddd4784ff42737f3,61246,2018-01-08 23:26:52.923000+00:00,62462,62478,1,1,52008.0,VIP,1,1,0.0,1,Yes,No,No,T1,T1,Yes,4,921,1,Yes,69751,2054,"Blouses, shirts and shirt-blouses",1090,2,41,Clothing,web
d80829151a13adf683f55d214c99b741,378491,2018-01-27 21:17:29.190000+00:00,102045,102067,2,2,256958.0,Not VIP,1,1,0.0,1,Yes,No,No,,,No,4,1,1,Yes,116751,805,Dresses,572,4,8,Clothing,
e365b0fed3e443ca805ab617b624b9d9,383025,2018-01-19 22:37:54.770000+00:00,128774,128804,2,2,259251.0,Not VIP,1,1,5.0083,1,Yes,No,No,,,Yes,3,1,1,No,150023,568,Other footwear,227,29,30,Shoes,web
3e5374d74758ef0068229679a00d6ba2,377766,2018-02-02 03:26:20.993000+00:00,426,427,2,2,192171.0,Not VIP,2,1,32.2021,2,Yes,No,Yes,T4,T4,No,4,7087,1,No,430,92,Other footwear,902,1,100,Shoes,web
32502661bbbd27bee026ac638b79ceca,385171,2018-01-08 01:51:39.206000+00:00,36590,36599,2,2,260298.0,Not VIP,1,1,9.1168,1,No,No,Yes,,,Yes,3,1,1,Yes,139672,315,Items of leather clothing & accessories,148,1,21,Clothing,web
b88b7215a2b2ad409521ea0a66c7f024,159694,2018-01-20 22:09:53.666000+00:00,115507,115534,2,2,111427.0,VIP New,1,1,5.0083,1,Yes,No,Yes,VIP,VIP,Yes,6,1,1,Yes,133354,10,Jackets and blazers,155,12,21,Clothing,web
09f78923b8b30502a99b3703a49254f0,374321,2018-01-11 18:21:08.403000+00:00,54,114558,3,4,254854.0,Not VIP,7,1,0.0,7,Yes,No,No,T4,,No,3,1,0,No,132132,634,N/D,568,8,321,Clothing,web
6d12d67f199260c85d1fdafc0ebe4395,46223,2018-01-08 09:00:25.640000+00:00,48546,48558,1,3,40055.0,Not VIP,24,3,0.0,24,Yes,No,Yes,T4,T4,Yes,4,921,1,Yes,20326,53,,106,2,6,Clothing,app
2dc110878ccaa7cb77fda9c2d502bf3e,50499,2018-01-08 12:04:44.303000+00:00,42282,42292,2,2,43491.0,Not VIP,3,2,0.0,3,Yes,No,Yes,T2,T3,Yes,4,921,1,Yes,46608,732,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",628,14,18,Clothing,app
9f5158c8e630a18e83860914da882399,388767,2018-01-11 15:04:25.370000+00:00,7206,7210,2,2,6939.0,VIP New,19,4,0.0,19,Yes,No,Yes,VIP,VIP,Yes,6,921,1,Yes,7546,170,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",22,1,42,Clothing,app
88be41cfd0488fdbf44245307e98d27a,386655,2018-01-15 00:38:51.526000+00:00,151860,151893,2,2,249699.0,VIP,1,1,0.0,1,Yes,No,Yes,VIP,VIP,Yes,6,1,1,Yes,178637,216,Jackets and blazers,128,1,63,Clothing,web
41cfabf8bf200cbd37ecd15823c1c09c,385513,2018-01-11 19:54:21.663000+00:00,150472,150505,2,2,260498.0,Not VIP,5,3,0.0,5,Yes,No,No,T4,T4,No,3,924,1,No,176982,23,Skirts,33,2,18,Clothing,app
6b65ed7b8f8b9c4f37fe6b7d28f09311,377700,2018-01-21 10:57:06.340000+00:00,52833,52845,5,3,256544.0,Not VIP,4,3,0.0,4,Yes,No,Yes,,,Yes,3,1,1,Yes,75232,340,Footwear with outer soles of rubber or plastics,22,2,158,Shoes,web
d7ea9d57558c5f4115fd009a5991d7e7,107373,2018-01-12 14:25:49.243000+00:00,9251,9257,2,2,45493.0,VIP,9,3,0.0,9,Yes,No,No,T1,T1,Yes,3,924,1,Yes,9753,80,"Trousers, overalls, shorts",478,2,8,Activewear,web
cc3f5463bc4d26bc38eadc8bcffbc654,4922,2018-01-02 05:47:25.510000+00:00,148141,148174,2,2,4691.0,Not VIP,19,4,0.0,19,Yes,No,Yes,T3,T3,No,3,1,1,Yes,174170,504,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",92,1,24,Clothing,web
73561573f19b74d1ec35e8c7a3481716,394022,2018-01-27 09:13:54.423000+00:00,104404,104426,2,2,153943.0,Not VIP,5,3,0.0,5,Yes,No,No,,,No,3,1,1,Yes,119651,409,"Trousers, overalls, shorts",313,1,43,Clothing,web
07d295b50a9c16f891eb1a52ea0372fe,404044,2018-01-05 08:35:00.526000+00:00,35274,35283,2,2,269425.0,Not VIP,4,3,0.0,4,Yes,No,Yes,T4,,No,3,1,1,Yes,59914,60,"Coats: overcoats, raincoat, cape, cloaks and similar articles",62,3,237,Clothing,web
