id,orderportalid,orderdate_gmt,designer,style,shipper,shiptypeid,userid,isvip,country,region,ddprate,countrycode,hasusedwishlist,isreseller,hasitemsonbag,tierafterorder,tierbeforeorder,isusingmultipledevices,userfraudstatus,promocode,freereturn,issale,productid,brand,ddpsubcategory,storeid,countryoforigin,size,category_1stlevel,platform
c00ba1207ad814dbe04a2ca855ceb8fd,173563,2018-01-23 10:47:23.426000+00:00,13939,13946,4,2,47268.0,VIP New,19,4,0.0,19,No,No,Yes,T1,T1,Yes,4,1,1,Yes,91116,25,"Trousers, overalls, shorts",22,23,201,Clothing,
e94c727d95eb35dfb48a0d43d75f9c68,373202,2018-01-23 22:48:28.356000+00:00,37542,37551,5,3,254263.0,Not VIP,9,3,0.0,9,Yes,No,Yes,T4,T4,Yes,3,1,1,Yes,41194,264,Swimwear,297,1,163,Clothing,app
71e0608b3c28d14eeff6118147927d34,184165,2018-01-25 03:06:23.570000+00:00,51718,51730,2,2,138716.0,VIP,3,2,0.0,3,Yes,No,Yes,T4,,Yes,3,1,1,No,100717,41,Other footwear with outer soles of leather,17,24,180,Shoes,web
a96adf6a91c8c87242d145fe83527bfb,75405,2018-01-09 23:41:52.890000+00:00,37399,37408,2,2,62706.0,Not VIP,19,4,0.0,19,Yes,No,Yes,T4,T4,No,3,921,1,Yes,41040,69,Other footwear with outer soles of leather,38,1,23,Shoes,web
aa5b1bd57d0f81c1d0f0db812b75302e,29884,2018-01-06 03:53:28.953000+00:00,21131,21138,2,2,405.0,Not VIP,19,4,0.0,19,Yes,No,Yes,T4,T4,Yes,3,1,1,No,66431,279,Dresses,203,4,10,Teen Girl Clothing,web
99e68f50053f55229e1c712b9573f4b9,371344,2018-01-10 05:30:06.556000+00:00,12736,12743,2,2,253324.0,Not VIP,3,2,0.0,3,No,No,No,,,No,3,921,1,Yes,17559,48,"Trousers, overalls, shorts",11,1,2,Clothing,web
7eff51a03357ee296615ab87b4a1f535,382742,2018-01-24 19:07:07.650000+00:00,34617,34626,1,1,259122.0,Not VIP,1,1,0.0,1,Yes,No,No,,,Yes,3,1,1,Yes,37935,100,Dresses,98,2,70,Clothing,web
1cac30e6b343a9b21dc7b219ac877380,387354,2018-02-14 18:41:02.523000+00:00,25579,25587,1,3,173908.0,Not VIP,9,3,0.0,9,Yes,No,No,T3,T3,No,3,1,1,No,27712,37,,36,2,28,Shoes,app
2ade8a245ec7148831c0f76c97adf1d2,215529,2018-01-30 16:40:29.260000+00:00,3090,3093,2,2,139349.0,Not VIP,12,4,35.7236,12,Yes,No,No,T4,T4,No,3,1,1,Yes,15749,203,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",188,2,18,Clothing,app
a69e3de1a47cc1ed26314347076d2f94,397279,2018-01-03 18:18:54.800000+00:00,103306,103328,1,3,266308.0,Not VIP,36,3,0.0,36,Yes,No,No,,,Yes,4,1,1,Yes,118330,969,"Coats: overcoats, raincoat, cape, cloaks and similar articles",29,2,13,Clothing,app
9a779d67d4797d7bba1b996e6c16896c,260833,2018-02-07 17:46:59.970000+00:00,101022,101044,1,3,12380.0,VIP,9,3,0.0,9,Yes,No,No,T1,T1,Yes,3,1,1,No,115491,68," T-shirts, singlets and other vests",33,12,27,Clothing,web
0bd34844e7b86b3720f8bc1208625062,157656,2018-01-20 14:46:00.790000+00:00,676,678,2,2,32720.0,Not VIP,8,3,0.0,8,Yes,No,No,T1,T1,Yes,3,1,1,Yes,683,247,Footwear with outer soles of rubber or plastics,15,2,277,Shoes,web
eb040a157ec4bce374b52f7b066e351b,35937,2018-01-07 02:03:08.846000+00:00,150026,150059,2,2,31657.0,Not VIP,1,1,5.0083,1,No,No,Yes,T3,T3,Yes,3,1,1,Yes,176437,81,"Trousers, overalls, shorts",266,1,63,Clothing,web
d701230f69d85d602f0ecb4f96628565,377949,2018-01-20 09:49:33.093000+00:00,14901,14908,2,9,256675.0,Not VIP,4,3,0.0,4,Yes,No,Yes,,,Yes,3,1,1,Yes,11753,69,Other footwear with outer soles of leather,349,1,31,Shoes,web
0d0b8613acc652592003f8f742825179,403641,2018-01-19 18:45:36.496000+00:00,156425,156458,2,2,120213.0,Not VIP,4,3,55.3882,4,Yes,No,No,T3,T3,Yes,3,1,1,Yes,184218,24,Jackets and blazers,21,1,19,Clothing,web
4074825ef2395d425a124079bfbcb217,183778,2018-01-25 01:03:48.480000+00:00,81,81,2,2,2307.0,Not VIP,5,3,0.0,5,Yes,No,No,T4,T4,Yes,3,1,1,Yes,82,60,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",62,9,3,Clothing,web
4df742b875ff5fb9ae1ae6cd66185a50,382557,2018-01-07 17:12:01.093000+00:00,14934,14941,2,2,17125.0,VIP New,25,3,35.6717,25,Yes,No,Yes,VIP,VIP,No,6,1,1,Yes,15886,81,Footwear with outer soles of rubber or plastics,623,1,12,Shoes,app
08edcfb7baf66d3c239b16a84a595dab,385007,2018-01-07 21:59:32.780000+00:00,55466,55478,2,2,31284.0,Not VIP,20,3,0.0,20,Yes,No,No,T3,T3,Yes,4,1,1,Yes,61621,87,"Trousers, overalls, shorts",440,1,55,Clothing,web
29b34287486912a111505334ea8bb2ab,273140,2018-02-09 20:03:25.733000+00:00,130079,130109,2,2,4544.0,Not VIP,19,4,0.0,19,Yes,No,No,VIP,VIP,Yes,3,1,1,No,151597,688,Skirts,27,2,70,Clothing,
a09fe60e1aa2d8199c65c86f5f770ec9,111567,2018-01-12 20:30:56.353000+00:00,146826,146858,2,2,59941.0,VIP,1,1,5.0083,1,Yes,No,No,VIP,VIP,Yes,6,924,1,No,172519,398,N/D,190,1,57,Clothing,web
44a03f9a580cedd02ccb5437ef93d567,380416,2018-01-29 21:42:17.233000+00:00,101357,101379,2,2,155733.0,Not VIP,4,3,0.0,4,Yes,No,No,,,Yes,3,1,1,Yes,115919,69,Footwear with outer soles of rubber or plastics,590,1,60,Shoes,web
8d3d625278f9e6feff8b6008b3998960,123200,2018-01-14 12:55:06.043000+00:00,60180,60194,1,3,97294.0,Not VIP,36,3,0.0,36,Yes,No,Yes,T4,T4,No,4,1,1,No,67110,6,"Trousers, overalls, shorts",334,1,2,Clothing,web
5d0c802d17babe5e1881f6b2cdccaf54,55294,2018-01-08 15:47:14.640000+00:00,45095,45108,2,2,47254.0,Not VIP,1,1,5.0083,1,Yes,No,Yes,T3,T4,No,3,928,1,Yes,49798,223,Other footwear with outer soles of leather,192,1,25,Shoes,
44cfe8d9745f15f8c1534bf55714ad0a,10618,2018-01-03 05:17:03.113000+00:00,620,622,2,2,9754.0,Not VIP,16,4,16.2855,16,Yes,No,No,T3,T3,No,3,1,1,Yes,625,14,"Blouses, shirts and shirt-blouses",111,1,47,Clothing,app
30720669122c04dd639ff2b230c11e93,107806,2018-01-12 14:58:00.086000+00:00,151267,151300,2,2,5192.0,VIP New,15,4,0.0,15,Yes,No,Yes,VIP,VIP,Yes,3,924,1,Yes,177940,67,Shirts,432,1,27,Clothing,
8ba9f7401e1f60f3024ad195d4a24d8e,10415,2018-01-03 04:15:33.436000+00:00,156805,156838,2,2,9549.0,VIP,1,1,28.7029,1,No,No,Yes,VIP,VIP,No,6,1,1,Yes,184687,153,Other footwear with outer soles of leather,127,1,12,Shoes,
c589c05f280b71cde14578f17058de97,208962,2018-01-29 14:40:44.103000+00:00,74722,74740,1,3,124723.0,VIP,50,3,0.0,50,No,No,No,T2,T2,Yes,4,1,1,Yes,83896,82,Items of leather clothing & accessories,22,3,42,Clothing,web
23a77e932d401b9f28c0de872ef56a83,63326,2018-01-09 04:17:37.826000+00:00,16704,16711,5,2,53533.0,Not VIP,17,4,0.0,17,Yes,No,No,T4,,No,3,921,1,Yes,83373,95,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",429,12,39,Boys Clothing,
10834f396ef3dcad4c9afdd8b07698c7,166662,2018-01-22 06:05:45.813000+00:00,18119,18126,2,2,37161.0,Not VIP,19,4,0.0,19,Yes,Yes,Yes,VIP,VIP,Yes,3,1,1,Yes,19355,299,"Blouses, shirts and shirt-blouses",803,1,13,Clothing,app
09d07d40515ba24f36d6fd4743171f41,398243,2018-01-12 12:23:53.536000+00:00,24550,24558,2,2,97664.0,Not VIP,4,3,5.0083,4,Yes,No,Yes,T4,T4,No,3,924,1,Yes,26509,60,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",62,3,52,Clothing,
bc8cb028b11775b2d01e6aab8b19d870,199981,2018-01-27 20:46:28.626000+00:00,2417,2420,5,2,148971.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T4,,No,3,1,1,Yes,59099,165,Footwear with outer soles of rubber or plastics,30,1,37,Shoes,
