id,orderportalid,orderdate_gmt,designer,style,shipper,shiptypeid,userid,isvip,country,region,ddprate,countrycode,hasusedwishlist,isreseller,hasitemsonbag,tierafterorder,tierbeforeorder,isusingmultipledevices,userfraudstatus,promocode,freereturn,issale,productid,brand,ddpsubcategory,storeid,countryoforigin,size,category_1stlevel,platform
3e94a0b88714f6a3dde6d7c119309a39,115073,2018-01-13 04:11:29.250000+00:00,629,631,1,3,20036.0,Not VIP,11,3,0.0,11,Yes,No,No,T2,T3,No,4,1,1,No,634,92,,36,20,19,Clothing,web
d054e3764358d727c1bc962d556ab16f,199707,2018-01-27 19:34:25.730000+00:00,65992,66009,2,2,148688.0,Not VIP,4,3,20.0,4,No,No,No,T3,T3,No,4,1,1,Yes,116749,1931,Shirts,1060,2,3,Clothing,app
06af44681dc7fa2010411a4c27007fcc,287716,2018-02-12 22:45:58.836000+00:00,45131,45144,2,2,25375.0,VIP,1,1,0.0,1,Yes,No,No,T2,T2,No,3,1,1,No,51591,1216,Sunglasses,357,1,1,Accessories,web
df0b178f266d4cde23d0b5a6c001c470,51762,2018-01-08 13:01:15.213000+00:00,2665,2668,2,2,44530.0,Not VIP,4,3,0.0,4,Yes,No,No,T4,T4,No,3,1,1,No,47020,97,Other footwear,11,4,91,Shoes,web
be2544e5f96947e20204ad18d4f5ca05,144866,2018-01-18 09:04:30.446000+00:00,40515,40525,2,2,112417.0,Not VIP,3,2,0.0,3,No,No,No,T4,,No,3,1,1,Yes,44581,356,Other footwear with outer soles of leather,375,4,411,Shoes,web
a9cb9101fe7a4215797fa3c94b968090,96859,2018-01-11 17:18:30.630000+00:00,66218,66235,2,2,78650.0,Not VIP,16,4,15.4853,16,Yes,No,No,T4,,Yes,3,924,1,Yes,74081,455,"Trousers, overalls, shorts",19,10,14,Clothing,web
24c37633d32231fd6adf629b13a79ed4,18780,2018-01-04 12:48:44.316000+00:00,19079,19085,2,2,16896.0,Not VIP,1,1,34.1055,1,Yes,No,No,T4,,No,3,1,1,Yes,20434,75,,14,1,28,Shoes,web
e2574d7d9d37ffe3323821f40615484a,130266,2018-01-15 21:26:33.770000+00:00,7418,7423,2,2,102277.0,Not VIP,1,1,5.0083,1,Yes,No,No,T4,,No,3,1,1,Yes,17061,337,Footwear with outer soles of rubber or plastics,5,1,5,Shoes,web
29e728dfcad6013313d3639fc9b5094b,138559,2018-01-17 08:45:41.900000+00:00,82706,82727,2,2,44690.0,Not VIP,5,3,0.0,5,Yes,No,No,T4,T4,Yes,3,1,1,Yes,93436,568,Other footwear with outer soles of leather,242,29,28,Shoes,
0ba184bf894c80c4e2740c972361f5d4,233735,2018-02-02 18:49:06.126000+00:00,14673,14680,5,2,1198.0,VIP New,45,4,0.0,45,Yes,No,Yes,VIP,VIP,Yes,6,4412,1,No,61384,92,"Shawls, scarves, mufflers, mantillas, veils and similar articles",15,1,6,Accessories,app
539da82dc21adff3ad442aba9f397d0e,52898,2018-01-08 13:51:25.993000+00:00,28830,28838,2,2,45414.0,Not VIP,1,1,5.0083,1,Yes,No,Yes,T2,T3,No,4,921,1,Yes,31348,711,"Trousers, overalls, shorts",78,12,231,Clothing,web
9ac8ebbd3d2669f5c8ba47fa8cfc5f19,216544,2018-01-30 19:54:42.713000+00:00,106923,106945,1,1,80729.0,VIP New,1,1,0.0,1,Yes,No,Yes,VIP,VIP,No,6,1,1,No,122812,1073,"Handbags, whether or not with shoulder strap, including those without handle",27,100,17,Bags,
cf93a597b0cd6f94c138eb6b79dc66c8,241221,2018-02-04 09:15:55.890000+00:00,76135,76153,2,2,103749.0,Not VIP,16,4,15.4853,16,Yes,Yes,Yes,T1,T1,Yes,3,1,1,No,85577,28,N/D,78,20,165,Clothing,web
8fb8d322fcc889522a6a4362241f47c4,258975,2018-02-07 11:57:09.820000+00:00,26965,26973,2,2,185953.0,Not VIP,3,2,0.0,3,Yes,No,No,T4,,No,4,1,1,No,89332,52,Other footwear with outer soles of leather,274,1,37,Shoes,web
09999b5945e553a643aa020256d0c84d,205532,2018-01-28 22:17:21.630000+00:00,64822,64839,2,2,54337.0,Not VIP,1,1,0.0,1,Yes,No,No,T3,T3,No,2,1,1,Yes,72477,981," T-shirts, singlets and other vests",212,1,18,Clothing,web
2c09df93ad9fbf4372f0aa685f89642f,61608,2018-01-09 00:12:06.706000+00:00,49149,49161,2,2,52264.0,VIP New,12,4,35.7236,12,Yes,No,Yes,T1,T1,No,3,924,1,Yes,54389,249,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",277,4,39,Boys Clothing,
5a8f47d6febfe6d7b6fffe47a8f0444c,31641,2018-01-06 11:19:00.703000+00:00,25738,25746,2,2,27944.0,Not VIP,1,1,34.1055,1,No,No,Yes,T4,,No,4,1,1,Yes,27892,69,Other footwear with outer soles of leather,161,1,602,Shoes,web
1d3532d8cb3acd3b5becad1fa7e94679,108237,2018-01-12 15:31:27.140000+00:00,4719,4723,2,2,86619.0,Not VIP,19,4,0.0,19,Yes,No,Yes,T4,,No,3,921,1,Yes,4901,97,Articles of a kind normally carried in the pocket or in the handbag,133,29,6,Accessories,
dad607bdfbee2de4cb4086bcd173758c,13300,2018-01-03 15:22:01.566000+00:00,14385,14392,1,1,12116.0,Not VIP,1,1,0.0,1,No,No,No,T4,,No,3,1,1,No,15288,376,Other footwear,644,8,234,Shoes,web
36614771f812c03c6e6fa94a5fe36c6c,302381,2018-02-15 23:39:26.943000+00:00,130285,130315,2,2,212710.0,Not VIP,1,1,0.0,1,Yes,No,No,T4,,No,3,1,1,No,151851,1664,Jackets and blazers,253,4,14,Clothing,web
