id,orderportalid,orderdate_gmt,designer,style,shipper,shiptypeid,userid,isvip,country,region,ddprate,countrycode,hasusedwishlist,isreseller,hasitemsonbag,tierafterorder,tierbeforeorder,isusingmultipledevices,userfraudstatus,promocode,freereturn,issale,productid,brand,ddpsubcategory,storeid,countryoforigin,size,category_1stlevel,platform
b126c8508adf3875e871f47508316b5f,216454,2018-01-30 19:38:11.146000+00:00,106892,106914,3,2,14514.0,Not VIP,6,4,0.0,6,Yes,No,No,,,No,2,1,1,No,122776,624,"T-shirts, singlets and other vests",106,12,39,Boys Clothing,
1c2dc4b8a058690241eb451621a98200,223060,2018-01-31 21:31:10.673000+00:00,108737,108761,2,2,21727.0,Not VIP,2,1,42.2351,2,Yes,No,Yes,T2,T2,No,4,1,1,No,125038,132,"Trousers, overalls, shorts",48,12,18,Clothing,app
418ffbcadd4270a417e8e210e16cc1c5,73861,2018-01-09 20:36:26.290000+00:00,26781,26789,5,2,30529.0,VIP,20,3,0.0,20,Yes,No,Yes,T1,T1,No,4,921,1,Yes,32335,87," T-shirts, singlets and other vests",211,1,2,Clothing,app
c5ee7ea19bae67f7dce43527cfa52263,309835,2018-02-17 15:27:27.956000+00:00,8274,8279,2,2,217076.0,Not VIP,28,3,0.0,28,No,No,No,T4,,No,3,1,1,Yes,8685,75,Jackets and blazers,119,1,9,Clothing,web
443cb001c138b2561a0d90720d6ce111,382,2018-01-01 03:02:45.153000+00:00,555,557,2,2,371.0,Not VIP,3,2,0.0,3,Yes,No,Yes,T4,,No,3,1,1,Yes,560,5,Footwear with outer soles of rubber or plastics,14,1,38,Shoes,
8410f5796c947d0daa718457831f4198,46852,2018-01-08 09:22:10.906000+00:00,26558,26566,1,3,40578.0,Not VIP,4,3,0.0,4,No,No,No,T4,,No,3,921,1,Yes,28815,708,Belts,266,1,73,Accessories,web
916d3891a243c10fede49f9c276f1a20,2168,2018-01-01 14:50:11.903000+00:00,2988,2991,5,2,2077.0,VIP,4,3,0.0,4,Yes,No,Yes,T1,,Yes,3,1,1,Yes,3076,14,"Blouses, shirts and shirt-blouses",15,1,9,Clothing,web
ec8956637a99787bd197eacd77acce5e,70,2018-01-01 00:38:28.650000+00:00,87,87,4,2,69.0,VIP,16,4,0.0,16,Yes,No,Yes,T3,T3,No,3,1,1,Yes,88,64,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",11,2,48,Girls Clothing,app
65ad1e043da690c0f31b5cdc2c715cc3,32779,2018-01-06 14:39:36.680000+00:00,29169,29177,4,3,28923.0,Not VIP,9,3,0.0,9,Yes,No,Yes,,,No,3,1,1,No,31737,52,,108,20,17,Bags,web
c27deaf01cee78e1de66f924295d98c2,105403,2018-01-12 11:45:37.200000+00:00,12905,12912,2,2,84676.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T3,T4,No,3,924,1,Yes,16467,37,,36,2,13,Clothing,web
