id,orderportalid,orderdate_gmt,designer,style,shipper,shiptypeid,userid,isvip,country,region,ddprate,countrycode,hasusedwishlist,isreseller,hasitemsonbag,tierafterorder,tierbeforeorder,isusingmultipledevices,userfraudstatus,promocode,freereturn,issale,productid,brand,ddpsubcategory,storeid,countryoforigin,size,category_1stlevel,platform
105d52c5fd0136d9922c44665dd7d2eb,170664,2018-01-22 20:48:31.823000+00:00,6813,6817,1,7,129922.0,Not VIP,4,3,0.0,4,No,No,Yes,T2,,No,4,1,1,No,16411,92," T-shirts, singlets and other vests",91,1,18,Clothing,web
34ebe2cf6f0481c1258da754043e6785,166022,2018-01-22 02:32:32.650000+00:00,43070,43081,5,2,126838.0,Not VIP,19,4,0.0,19,Yes,No,No,T4,T4,Yes,3,1,1,Yes,47506,194,Items of leather clothing & accessories,214,23,18,Clothing,web
09480777cdbe2b9092a8b9d50f3148a9,376246,2018-02-10 08:36:05.960000+00:00,19591,19597,2,2,34605.0,Not VIP,16,4,15.4853,16,Yes,No,No,T4,T4,No,3,1,1,No,26852,90,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",15,4,19,Clothing,web
f5913f4f7bc12566ba54688fd8ad457a,400529,2018-01-30 03:18:28.786000+00:00,18780,18786,2,2,160093.0,Not VIP,3,2,0.0,3,Yes,No,Yes,T4,T4,Yes,2,1,1,No,20104,11,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",253,4,19,Clothing,
e5e63da79fcd2bebbd7cb8bf1c1d0274,384768,2018-01-01 04:28:08.903000+00:00,15989,15996,1,1,32888.0,VIP New,1,1,0.0,1,Yes,No,Yes,VIP,VIP,Yes,6,1,1,No,33858,46,N/D,46,20,52,Clothing,web
e250accaaf4ad64d8dd2d5e7752cf3a6,245300,2018-02-05 01:04:17.783000+00:00,155786,155819,2,2,159357.0,Not VIP,12,4,57.9558,12,Yes,No,No,T2,T2,No,2,1,1,No,183447,819,Other,680,23,17,Jewellery,
0f15387821cb1eba22906cd44151718b,112582,2018-01-12 22:18:17.836000+00:00,20256,20262,2,2,89724.0,Not VIP,9,3,0.0,9,Yes,No,No,T3,T3,Yes,3,924,1,Yes,136210,543,"Handbags, whether or not with shoulder strap, including those without handle",107,51,17,Bags,web
6aec47271e209077d7746222bae1d061,211040,2018-01-29 21:20:52.703000+00:00,2731,2734,2,2,32375.0,Not VIP,41,4,0.0,41,Yes,Yes,Yes,VIP,VIP,Yes,4,1,1,No,2812,28,,86,1,71,Clothing,web
d5c3653423d1e69aad2cac9d75f3c6cb,374702,2018-01-09 10:29:39.716000+00:00,64608,64625,1,3,58719.0,Not VIP,9,3,0.0,9,Yes,No,No,,,Yes,4,924,1,Yes,107014,443,"Trousers, overalls, shorts",23,51,33,Clothing,web
2cfd8494fac6db6c317812a896106c8d,225199,2018-02-01 08:29:32.073000+00:00,104352,104373,2,2,165123.0,Not VIP,3,2,0.0,3,No,No,No,T4,,No,3,1,1,No,119587,74,Other footwear with outer soles of leather,317,1,12,Shoes,web
ccec7dd7ba6a524ad21e2761d5a60a97,390162,2018-01-23 21:59:07.276000+00:00,42845,42855,1,3,14245.0,Not VIP,24,3,0.0,24,No,No,No,T4,T4,No,4,7331,1,Yes,47256,127,,57,20,109,Clothing,web
4c043d766300360b113df7751f2d2f49,51273,2018-01-08 12:40:19.080000+00:00,42302,42312,2,2,44126.0,Not VIP,1,1,0.0,1,Yes,No,No,T4,T4,Yes,3,921,1,Yes,46634,1224,,217,20,56,Clothing,web
c738455526c9cc6be7db98eca3862bcd,393393,2018-02-15 08:16:53.360000+00:00,31653,31661,2,2,264428.0,Not VIP,9,3,29.8699,9,Yes,No,Yes,,,Yes,3,1,1,Yes,34549,361,Other footwear,379,2,5,Shoes,web
170b94cef1d494938a4848f6b04205dd,400619,2018-01-16 19:09:29.736000+00:00,23899,23907,1,3,267866.0,Not VIP,9,3,0.0,9,No,No,Yes,,,No,3,1,1,Yes,25784,868,"Trousers, overalls, shorts",160,14,40,Clothing,web
31964f7f85e03e3a9195c2d321c6c947,35711,2018-01-07 00:49:52.853000+00:00,17187,17194,2,2,31461.0,Not VIP,4,3,0.0,4,No,No,No,T4,,Yes,3,1,1,Yes,18338,1362,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",15,14,382,Clothing,web
eeb5378183ebda2bcc031ab369b4db82,43069,2018-01-08 07:11:28.193000+00:00,27267,27275,2,2,37522.0,VIP,19,4,0.0,19,Yes,No,Yes,T2,T3,Yes,4,921,1,Yes,29999,69,Footwear with outer soles of rubber or plastics,161,1,72,Shoes,app
e61fd1c8054e528e22862e146c111a89,90601,2018-01-11 06:08:32.443000+00:00,15294,15301,2,2,74187.0,VIP,12,4,5.0083,12,Yes,No,Yes,T2,T2,Yes,3,924,1,Yes,16273,81,"Blouses, shirts and shirt-blouses",15,1,9,Clothing,web
