id,orderportalid,orderdate_gmt,designer,style,shipper,shiptypeid,userid,isvip,country,region,ddprate,countrycode,hasusedwishlist,isreseller,hasitemsonbag,tierafterorder,tierbeforeorder,isusingmultipledevices,userfraudstatus,promocode,freereturn,issale,productid,brand,ddpsubcategory,storeid,countryoforigin,size,category_1stlevel,platform
4684bb198ca9fbc4be2bc412abdb5e57,400668,2018-02-16 10:35:09.623000+00:00,148437,148470,2,2,267888.0,Not VIP,4,3,24.3652,4,No,No,No,,,Yes,3,1,1,Yes,20223,59,Dresses,145,1,47,Clothing,web
942a706b2807e4b252d83c0f584cbd72,370998,2018-01-08 08:09:40.596000+00:00,47879,47891,2,2,253142.0,Not VIP,4,3,0.0,4,Yes,No,Yes,T2,T2,Yes,3,921,1,Yes,52958,565," T-shirts, singlets and other vests",282,23,8,Clothing,web
9c395f1b54220a5b295e0bfde53a4006,178353,2018-01-24 04:59:05.443000+00:00,5859,5863,4,2,109.0,VIP New,1,1,0.0,1,Yes,No,Yes,VIP,T1,Yes,6,1,1,Yes,6103,94,"Trousers, overalls, shorts",335,1,8,Clothing,web
d4c06c3911385364521c7a1d780b06bb,390826,2018-01-11 19:59:55.996000+00:00,9969,9975,1,3,87479.0,Not VIP,36,3,0.0,36,Yes,No,Yes,T4,T4,Yes,3,924,1,Yes,47178,2,Suits,200,9,63,Clothing,web
628acd4a8a70afe3086ba3c732fc68f9,283155,2018-02-12 00:43:50.953000+00:00,38908,38918,2,2,9215.0,VIP New,19,4,0.0,19,Yes,No,Yes,T1,T2,Yes,3,1,1,Yes,42753,14,"Trousers, overalls, shorts",236,1,29,Clothing,web
57b7fa6522a60d4864bdaeb9291e3915,389242,2018-01-18 16:24:08.856000+00:00,80849,80868,2,2,262394.0,Not VIP,1,1,5.0083,1,Yes,No,No,T3,T3,Yes,3,1,1,Yes,91205,189,N/D,8,3,17,Bags,
c150d4af0ef485c2a97cead48a7e77ee,394642,2018-01-10 21:23:51.003000+00:00,45103,45116,2,2,68944.0,Not VIP,1,1,12.6688,1,Yes,No,No,T4,T4,No,3,924,1,Yes,19864,36,"Handbags, whether or not with shoulder strap, including those without handle",587,1,17,Bags,web
f3d2dd148409a89e429ac082a52d5fe3,401050,2018-02-11 23:27:14.410000+00:00,20721,20728,2,2,268048.0,Not VIP,3,2,0.0,3,Yes,No,No,T3,T3,Yes,4,1,1,No,123983,14,Other footwear with outer soles of leather,274,1,31,Shoes,web
4bcffee15d0fa29c9f340233e9d14d2f,375000,2018-02-05 06:27:16.923000+00:00,147988,148021,2,2,107662.0,VIP,1,1,12.9314,1,Yes,No,No,T1,T1,Yes,3,1,1,No,174946,19,Dresses,365,16,47,Clothing,web
8abc5115c26732da5c78173c2131c8e1,222419,2018-01-31 19:15:01.850000+00:00,153807,153839,2,2,163367.0,VIP,3,2,37.4837,3,Yes,No,Yes,T4,T4,Yes,4,1,1,Yes,181022,1965,"Trousers, overalls, shorts",203,1,39,Teen Girl Clothing,
