id,orderportalid,orderdate_gmt,designer,style,shipper,shiptypeid,userid,isvip,country,region,ddprate,countrycode,hasusedwishlist,isreseller,hasitemsonbag,tierafterorder,tierbeforeorder,isusingmultipledevices,userfraudstatus,promocode,freereturn,issale,productid,brand,ddpsubcategory,storeid,countryoforigin,size,category_1stlevel,platform
78dfdb1c16827d71773eca005fee82c7,280440,2018-02-11 11:50:35.500000+00:00,75297,75315,2,2,140224.0,Not VIP,3,2,0.0,3,Yes,No,Yes,T2,T2,No,3,5377,1,No,84551,162," T-shirts, singlets and other vests",173,1,104,Clothing,app
903efbe3555992ed4899db88cf68f935,286085,2018-02-12 16:15:38.280000+00:00,6011,6015,2,2,48479.0,VIP New,17,4,24.3652,17,Yes,Yes,Yes,VIP,VIP,Yes,3,1,1,No,181728,162,Jackets and blazers,186,10,406,Clothing,web
5e7641e9b273f1da510a21eb8213cb1f,377069,2018-02-16 21:49:34.253000+00:00,1195,1197,1,3,256247.0,Not VIP,10,3,0.0,10,No,No,No,,,No,3,1,1,Yes,1217,41,Other footwear,1175,24,101,Shoes,web
50d883b23abd87a43871f87734cbd227,400565,2018-01-08 09:20:43.976000+00:00,50513,50525,2,2,9270.0,VIP,3,2,0.0,3,Yes,No,No,T1,T1,Yes,3,921,1,Yes,55941,9,Footwear with outer soles of rubber or plastics,402,1,5,Shoes,web
64c3068ebfe44288915aba9f077f3bda,139633,2018-01-17 12:46:32.676000+00:00,59570,59584,1,3,108810.0,Not VIP,4,3,0.0,4,Yes,No,Yes,T4,T4,No,4,1,1,No,66483,11,,83,20,8,Clothing,app
334c6a9e4669290f0d92410ec4977ae7,392268,2018-01-17 20:13:24.263000+00:00,4616,4620,1,3,263874.0,Not VIP,4,3,0.0,4,Yes,No,No,T4,T4,No,3,1,1,Yes,4790,9,Other footwear,1175,1,12,Shoes,web
4cd737eab9c3222e38ef339648d4dfad,114260,2018-01-13 02:08:13.246000+00:00,150572,150605,5,1,90944.0,VIP,1,1,0.0,1,Yes,No,Yes,T2,,Yes,3,924,1,Yes,177109,40,Other footwear with outer soles of leather,360,1,36,Shoes,web
e348e4d768ee19c1d0c68ce3a66d6303,63588,2018-01-09 04:54:27.876000+00:00,126822,126852,2,2,53720.0,Not VIP,12,4,33.3833,12,Yes,No,No,T4,,Yes,3,921,1,Yes,108270,179,,366,20,2,Clothing,
52c8902960da728244ff52fdc6bafb64,373518,2018-02-12 02:37:07.276000+00:00,153737,153769,2,2,94987.0,Not VIP,1,1,10.1824,1,Yes,No,Yes,T4,T4,No,4,1,1,No,180942,1558,Dresses,291,3,114,Clothing,web
4e0e49f8aaff84041d3a1d248f3bba39,379141,2018-01-06 18:26:48.300000+00:00,43589,43601,2,2,257298.0,Not VIP,1,1,0.0,1,No,No,Yes,T3,T3,Yes,3,1,1,Yes,48101,79," T-shirts, singlets and other vests",14,25,14,Clothing,web
