id,orderportalid,orderdate_gmt,designer,style,shipper,shiptypeid,userid,isvip,country,region,ddprate,countrycode,hasusedwishlist,isreseller,hasitemsonbag,tierafterorder,tierbeforeorder,isusingmultipledevices,userfraudstatus,promocode,freereturn,issale,productid,brand,ddpsubcategory,storeid,countryoforigin,size,category_1stlevel,platform
9bf4337ed3ab933007ebd5e719805f05,250410,2018-02-05 22:46:45.740000+00:00,39552,39562,2,2,33844.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T4,T4,No,3,1,1,Yes,43486,626,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",163,2,39,Boys Clothing,app
dc78a8801aec9db5385cd7863ecbab5a,76489,2018-01-10 02:46:07.336000+00:00,432,433,2,2,63544.0,Not VIP,17,4,24.3652,17,No,No,No,T4,,No,3,924,1,Yes,436,5,N/D,302,1,28,Shoes,
edab571d1c11e51409987706a2bd17e3,127132,2018-01-15 09:41:20.213000+00:00,8304,8309,2,2,17042.0,Not VIP,14,3,0.0,14,Yes,Yes,Yes,VIP,VIP,Yes,6,1,1,No,8720,310,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",106,14,6,Accessories,web
315ed35873ce53b023d0c40e2bf6601e,192380,2018-01-26 13:09:09.836000+00:00,20861,20868,2,2,144007.0,Not VIP,9,3,0.0,9,Yes,No,No,T4,,Yes,3,1,1,No,22398,92,"Shawls, scarves, mufflers, mantillas, veils and similar articles",182,1,6,Accessories,
67339d67d4688e4c3980fe2087051762,172069,2018-01-23 03:02:41.933000+00:00,93802,93824,2,2,130851.0,Not VIP,1,1,35.7236,1,No,No,No,T3,T4,No,3,1,1,No,106628,92,"Trousers, overalls, shorts",72,1,201,Clothing,app
64ca44b9e2e87a0632e9e4138a47e684,230888,2018-02-02 07:49:03.380000+00:00,37404,37413,2,2,168638.0,Not VIP,1,1,5.0083,1,Yes,No,No,T4,T4,No,4,1,1,Yes,41046,124,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",472,1,19,Clothing,web
698933072f86adda7c6a66e1430a9e3a,83167,2018-01-10 14:58:48.146000+00:00,10069,10075,4,7,52517.0,Not VIP,1,1,0.0,1,No,Yes,No,VIP,VIP,No,3,1,1,No,10614,92,Other footwear with outer soles of leather,91,1,12,Shoes,app
ac5feb3b0dea15840aa120fb576c6e9d,260364,2018-02-07 16:15:31.993000+00:00,18488,18494,2,2,186786.0,Not VIP,16,4,34.1055,16,Yes,No,Yes,T4,T4,No,3,5008,1,Yes,19771,14,N/D,254,1,30,Shoes,app
a11c40d4ddecf80cf50d85bbec2009b3,314224,2018-02-18 14:36:01.746000+00:00,117229,117258,2,2,134679.0,VIP New,19,4,0.0,19,Yes,No,Yes,VIP,VIP,Yes,6,1,1,No,135475,499,"Trousers, overalls, shorts",106,1,85,Boys Clothing,
f71d454b98b920e658ffff29b7acd8bd,180547,2018-01-24 13:58:55.246000+00:00,26260,26268,2,2,2032.0,VIP,17,4,24.3652,17,Yes,No,No,T3,T4,No,3,1,1,Yes,28469,945,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",703,12,3,Clothing,
b4b3f120cdfe86454c7707f8ffdd4cf8,145617,2018-01-18 12:02:15.503000+00:00,4020,4024,1,3,77671.0,VIP,24,3,0.0,24,No,No,No,T1,T2,Yes,3,1,1,No,96326,9,,9,79,101,Shoes,web
e380a19933f793ab21043f583bee5963,210064,2018-01-29 17:59:53.543000+00:00,79962,79981,1,3,155570.0,Not VIP,9,3,0.0,9,Yes,No,No,T4,,No,3,1,1,No,90108,443," T-shirts, singlets and other vests",322,6,8,Clothing,web
9d4156abf26ca787211e41686bc7fa5b,129244,2018-01-15 17:44:53.906000+00:00,76301,76319,4,2,101642.0,Not VIP,7,1,0.0,7,Yes,No,No,T4,,Yes,4,1,0,Yes,85783,106,Other,666,2,17,Bags,web
4164fd5c5dab15e20f35eaaa049e5315,58099,2018-01-08 18:46:45.756000+00:00,18742,18748,2,2,49478.0,Not VIP,44,4,0.0,44,Yes,No,Yes,T4,T4,No,3,921,1,Yes,20061,219,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",178,2,8,Clothing,app
eea52ab6ffcc1c1de0abeba4c99ee1c7,55370,2018-01-08 15:52:01.116000+00:00,45150,45163,2,2,2706.0,Not VIP,19,4,0.0,19,Yes,Yes,Yes,VIP,VIP,Yes,3,921,1,Yes,49863,185,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",85,1,2,Clothing,web
04fce561f79279ac895d832c29a9d895,308465,2018-02-17 08:43:37.180000+00:00,48353,48365,2,2,121726.0,VIP New,1,1,0.0,1,Yes,No,Yes,T1,T1,Yes,4,1,1,No,60311,14,,1214,1,103,Clothing,app
5a8e6d4d5a53de0479ab668e70ae438c,172570,2018-01-23 05:53:41.263000+00:00,17483,17490,2,2,131180.0,VIP New,113,1,5.0083,113,Yes,No,Yes,T1,T1,No,4,1,1,Yes,5533,46," T-shirts, singlets and other vests",33,21,3,Clothing,web
