id,orderportalid,orderdate_gmt,designer,style,shipper,shiptypeid,userid,isvip,country,region,ddprate,countrycode,hasusedwishlist,isreseller,hasitemsonbag,tierafterorder,tierbeforeorder,isusingmultipledevices,userfraudstatus,promocode,freereturn,issale,productid,brand,ddpsubcategory,storeid,countryoforigin,size,category_1stlevel,platform
c06813be750980b8806e3919cdee4767,165324,2018-01-21 22:56:48.140000+00:00,120924,120952,5,2,126364.0,VIP,69,3,0.0,69,Yes,No,Yes,T3,T3,No,3,1,1,No,140185,207,"Other headgear, whether or not lined or trimmed",229,3,17,Accessories,web
440dcd6e5673eeb01ed7f1a0a6759100,21888,2018-01-04 22:19:52.223000+00:00,38829,38839,2,2,19617.0,Not VIP,4,3,0.0,4,Yes,No,No,T4,T4,No,3,1,1,Yes,58452,443,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",197,2,114,Clothing,web
866859d385a6b728eac6c6014debfb55,396901,2018-02-04 03:44:28.106000+00:00,76975,76993,2,2,266118.0,Not VIP,12,4,28.7029,12,No,No,No,T3,T3,No,4,1,1,No,86551,124,"Handbags, whether or not with shoulder strap, including those without handle",15,1,17,Bags,app
725e84485b58783414112ea8935c45ad,76930,2018-01-10 03:47:44.280000+00:00,21931,21939,1,1,4496.0,Not VIP,1,1,0.0,1,Yes,No,No,T2,T4,No,4,924,1,Yes,23578,162,"Blouses, shirts and shirt-blouses",173,1,429,Clothing,web
d8e9880e9b622ee30e8e97956c9af4db,166644,2018-01-22 06:01:31.833000+00:00,54149,54161,2,2,127243.0,Not VIP,1,1,5.0083,1,Yes,No,Yes,T4,,No,4,1,1,Yes,60119,19,"Trousers, overalls, shorts",35,16,9,Clothing,web
8078053578534ea0b5914870c6b87f5e,51327,2018-01-08 12:41:53.006000+00:00,97454,97477,2,2,44175.0,VIP New,16,4,34.1055,16,Yes,No,No,T1,T1,Yes,4,921,1,Yes,111139,213,Other footwear,405,1,23,Shoes,app
fd822c3218e21794ba031ccae20f82a4,375727,2018-01-11 13:12:12.830000+00:00,2264,2267,2,2,6843.0,VIP New,4,3,0.0,4,Yes,No,Yes,VIP,VIP,No,6,1,1,No,175186,270,Dresses,1095,24,43,Clothing,
309ac58bcb2057f29f10ad161593de32,388749,2018-01-10 07:14:17.626000+00:00,103983,104004,1,1,73276.0,Not VIP,1,1,0.0,1,Yes,No,Yes,,,Yes,3,924,1,Yes,119145,162,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",407,24,425,Clothing,web
b56ddf6e04efadc2cfe0ed8cac20b452,384550,2018-01-16 13:00:07.230000+00:00,10389,10395,2,2,38132.0,Not VIP,1,1,0.0,1,Yes,No,Yes,T2,T2,Yes,3,7232,1,Yes,10950,434,Other footwear,15,26,28,Shoes,web
17eb7ecc4c38e4705361cccd903ad8c6,379218,2018-01-01 12:23:20.230000+00:00,31251,31259,2,2,257341.0,Not VIP,1,1,5.0083,1,No,No,No,,,No,4,1,1,No,34095,35,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar",22,2,6,Bags,web
